window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
25,2.0,0.05,0.015,0.03,90,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.0,0.07,0.015,0.03,90,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,1.8,0.05,0.015,0.03,30,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.2,0.05,0.015,0.03,60,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.2,0.05,0.015,0.03,60,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,1.8,0.07,0.015,0.03,90,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,1.8,0.07,0.015,0.03,30,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.2,0.05,0.015,0.025,90,5.376786120776985,-1.1936859385630538,1.176063600395584,0.472099558410277,899,-1.7817177387608458
25,1.8,0.07,0.015,0.025,90,5.376786120776985,-1.1936859385630538,1.176063600395584,0.472099558410277,899,-1.7817177387608458
25,2.2,0.07,0.015,0.025,90,5.376786120776985,-1.1936859385630538,1.176063600395584,0.472099558410277,899,-1.7817177387608458
25,2.0,0.07,0.015,0.025,30,5.376786120776985,-1.1936859385630538,1.176063600395584,0.472099558410277,899,-1.7817177387608458
